is_sarcastic,headline,DeepSeek_Sarcasm,Gemini_Sarcasm,Openai_Sarcasm,llama_Sarcasm
TRUE,editors of '401 best soups' cookbook still fighting,TRUE,FALSE,FALSE,TRUE
FALSE,"with a trump presidency hanging in the balance, latino groups push for historic turnout",FALSE,FALSE,FALSE,TRUE
FALSE,obama administration tries to smooth path back to school for jailed students,FALSE,FALSE,FALSE,TRUE
FALSE,republicans set to lose senate control,TRUE,FALSE,FALSE,TRUE
FALSE,she dropped everything to come fight for immigration reform. she's still waiting.,TRUE,FALSE,TRUE,TRUE
TRUE,wedding invitation includes depressing map to church,TRUE,FALSE,FALSE,TRUE
TRUE,police seek suspect in series of random later hostings,TRUE,FALSE,FALSE,TRUE
FALSE,finding the common thread,FALSE,FALSE,FALSE,TRUE
FALSE,"jennifer lopez billboard music awards 2015 gown is super see-through, obvi",TRUE,FALSE,TRUE,TRUE
FALSE,serena williams knocked out of olympics in stunning third-round loss,FALSE,FALSE,FALSE,FALSE
FALSE,michael bloomberg's 2016 ambitions may shake up the race -- and his media company,FALSE,TRUE,FALSE,TRUE
FALSE,climate change threatens the newest prescription for children: time outdoors,TRUE,TRUE,FALSE,TRUE
FALSE,selena gomez and james corden's rollercoaster karaoke is quite a ride,TRUE,TRUE,FALSE,TRUE
TRUE,wrinkle-free pants didn't think they'd be tested quite this much,TRUE,TRUE,TRUE,TRUE
TRUE,cat placed on 5 minutes' half-assed observation after possibly ingesting plastic thing,TRUE,FALSE,FALSE,TRUE
TRUE,mueller loses visual on oval office camera after trump spills a1 sauce on bust of winston churchill,TRUE,TRUE,FALSE,TRUE
FALSE,"polio could be stopped worldwide by year's end, says gates foundation",FALSE,TRUE,FALSE,TRUE
TRUE,woman been thinking about getting bangs for past 8 years,FALSE,FALSE,FALSE,TRUE
TRUE,classic boring,FALSE,FALSE,FALSE,TRUE
TRUE,baby can already tell crib he's in going to be recalled,TRUE,TRUE,FALSE,TRUE
FALSE,3 summer trends anyone can pull off,FALSE,TRUE,FALSE,TRUE
TRUE,libertarian reluctantly calls fire department,TRUE,FALSE,FALSE,TRUE
TRUE,coroner's report: john denver had sunshine on shoulders at time of crash,TRUE,TRUE,FALSE,TRUE
TRUE,man has no idea what to do with good mood,TRUE,FALSE,FALSE,TRUE
FALSE,bee attack sends 3 to the hospital,FALSE,TRUE,FALSE,TRUE
TRUE,christopher cross finally reaches mexican border,TRUE,TRUE,FALSE,TRUE
TRUE,white male privilege squandered on job at best buy,TRUE,FALSE,TRUE,TRUE
TRUE,annoying coworker precedes all nouns with 'quite the',TRUE,FALSE,TRUE,TRUE
TRUE,area man killed in committee,TRUE,FALSE,FALSE,TRUE
FALSE,new york liberty players wear #blacklivesmatter shirts before their game,FALSE,TRUE,FALSE,TRUE
FALSE,limits or limitless?,TRUE,FALSE,FALSE,TRUE
FALSE,doing the santa wrap,TRUE,FALSE,FALSE,TRUE
TRUE,love for jesus inspires honk,TRUE,TRUE,FALSE,TRUE
FALSE,40 symptoms of a healthy woman,TRUE,TRUE,FALSE,TRUE
FALSE,alan turing and the five sigma theory of progress,FALSE,TRUE,FALSE,TRUE
FALSE,steven tyler says he just wants joe perry to live after latest health scare,TRUE,TRUE,FALSE,TRUE
FALSE,man who jumped fence was able to enter the white house,TRUE,TRUE,FALSE,TRUE
FALSE,trump's 'woman card' remark drives $2.4 million in fundraising -- for hillary clinton,TRUE,TRUE,FALSE,TRUE
TRUE,jpmorgan chase acquires bear stearns in tedious-to-read news article,TRUE,FALSE,FALSE,FALSE
TRUE,nation's drunk strangers announce plans to agree with anything one another says,TRUE,TRUE,TRUE,TRUE
FALSE,"if you're graduating this year, you need to read this",TRUE,FALSE,FALSE,TRUE
TRUE,historic senator robert byrd imploded in controlled demolition,TRUE,TRUE,FALSE,TRUE
FALSE,rep. elijah cummings: police-community relations is the 'civil rights cause of this generation',FALSE,FALSE,FALSE,TRUE
FALSE,"meg whitman compares donald trump to hitler, mussolini",TRUE,FALSE,FALSE,TRUE
FALSE,10 notable books of 2016 on black women's history,FALSE,FALSE,FALSE,TRUE
TRUE,"obituary cites teen's love of music, cars",FALSE,FALSE,FALSE,TRUE
TRUE,newly tenured professor now inspired to work harder than ever,FALSE,TRUE,FALSE,TRUE
TRUE,follow-up tests confirm president trump's 19 other personalities also perfectly healthy,TRUE,TRUE,TRUE,TRUE
FALSE,"race relations: forgetting ferguson, remembering 1967, contemplating the future",FALSE,FALSE,FALSE,TRUE
TRUE,grandfather tries to make first fall as cool-looking as possible,TRUE,TRUE,FALSE,TRUE
FALSE,how black girls vote is getting young voters to the poll,TRUE,FALSE,FALSE,TRUE
FALSE,fine-tuning our tour program,FALSE,FALSE,FALSE,TRUE
FALSE,8 latinas every american woman should thank,TRUE,TRUE,FALSE,TRUE
TRUE,ama: plastic surgery 'only a few years away' from making someone look better,TRUE,FALSE,FALSE,TRUE
TRUE,"'so fuckin' sorry to hear about this shit,' reads outpouring of sympathetic texts from scaramucci's friends, family",TRUE,TRUE,TRUE,TRUE
TRUE,slightly overweight middle-aged woman really carrying rest of church choir,TRUE,FALSE,FALSE,TRUE
FALSE,congressional candidate distances himself from 'atheist' label,TRUE,TRUE,FALSE,FALSE
FALSE,scientists get first-ever glimpse of elusive mineral,FALSE,FALSE,FALSE,TRUE
FALSE,army soldier's lover allegedly stabbed his wife to death: fbi,FALSE,FALSE,FALSE,TRUE
TRUE,exhausted olympian finally decides to rent pyeongchang hotel room instead of flying home to america each night,TRUE,TRUE,FALSE,TRUE
FALSE,"obama in hiroshima: a visit to honor, not apologize",FALSE,TRUE,FALSE,TRUE
FALSE,new york mets gm sandy alderson collapses during news conference,FALSE,FALSE,FALSE,TRUE
TRUE,unlikely team of allies unite to take on airport gate agent,TRUE,TRUE,FALSE,TRUE
FALSE,the history of the baby name 'stormi',FALSE,FALSE,FALSE,TRUE
FALSE,grassroots activists are leading the way on the addiction crisis,FALSE,TRUE,FALSE,TRUE
TRUE,celine dion served luxurious cat food in crystal goblet,TRUE,FALSE,FALSE,TRUE
FALSE,spring has sprung in the arctic ... but it's way too early for it,TRUE,FALSE,FALSE,TRUE
TRUE,obama's fifth gulf coast visit really helps a lot,FALSE,TRUE,FALSE,TRUE
FALSE,"no more adult conversations, prayers or moments of silence",TRUE,FALSE,FALSE,TRUE
FALSE,why did wikileaks name 'country x' when glenn greenwald wouldn't?,TRUE,FALSE,FALSE,TRUE
TRUE,"bumble bee tuna celebrates 10,000th supermarket circular cover",FALSE,TRUE,FALSE,TRUE
TRUE,pudgy doughboy with rosy red cheeks presses nose up against window of chocolate shop,TRUE,FALSE,FALSE,TRUE
FALSE,"apple fritter season is here, and so are the recipes you'll need",FALSE,TRUE,FALSE,TRUE
TRUE,"'this will be the end of trump's campaign,' says increasingly nervous man for seventh time this year",TRUE,FALSE,TRUE,TRUE
FALSE,president barack obama backs expanding social security,FALSE,FALSE,FALSE,TRUE
TRUE,"woman longs for caress of boyfriend's dry, cracked, bleeding hands",TRUE,TRUE,FALSE,TRUE
TRUE,entirety of man's personal data protected by reference to third season of 'the west wing',TRUE,TRUE,TRUE,TRUE
TRUE,ariel castro failed by system,TRUE,FALSE,FALSE,FALSE
TRUE,entertainment-history buffs re-enact battle of the network stars,TRUE,TRUE,FALSE,TRUE
FALSE,seth meyers ridicules mike pence for going all 'love actually' on trump,TRUE,TRUE,TRUE,TRUE
FALSE,pfizer is abandoning controversial plan,FALSE,FALSE,FALSE,TRUE
FALSE,watch prince harry and rihanna get tested for hiv together,TRUE,FALSE,FALSE,TRUE
FALSE,mila kunis and kate mckinnon are the world's worst action heroes in new trailer,TRUE,TRUE,FALSE,TRUE
TRUE,papa john's now offering 3-day home delivery,FALSE,TRUE,FALSE,TRUE
FALSE,trump's evangelical advisors urged him to protect dreamers,TRUE,TRUE,FALSE,TRUE
FALSE,national front leader: france must 'annihilate' islamist radicals,TRUE,TRUE,FALSE,TRUE
FALSE,mississippi town rejects 'historic' lgbtq pride parade despite local support,FALSE,FALSE,FALSE,TRUE
FALSE,4 reasons hallmark movies saved my holiday spirit,FALSE,FALSE,FALSE,TRUE
FALSE,hpps social shares - test 2,TRUE,FALSE,FALSE,FALSE
FALSE,mark twain's fascinating letter to walt whitman,FALSE,TRUE,FALSE,TRUE
TRUE,palin brushing up on foreign policy at epcot,TRUE,FALSE,FALSE,TRUE
TRUE,new little caesars marketing strategy has employees throw themselves on hoods of passing cars,TRUE,TRUE,FALSE,TRUE
FALSE,a plethora of patio plants,FALSE,FALSE,FALSE,TRUE
FALSE,kim kardashian reveals how she thinks robbers planned her attack,TRUE,TRUE,FALSE,TRUE
FALSE,stephen hawking's disability wasn't something to 'overcome',TRUE,TRUE,FALSE,TRUE
FALSE,isis used chemical weapons in syria: monitor,FALSE,FALSE,FALSE,TRUE
TRUE,nation's journalists remember quaint time when 'huffington post' seemed like death of news industry,TRUE,FALSE,TRUE,TRUE
TRUE,government admits to hiding embarrassingly lame 1973 extraterrestrial encounter,TRUE,TRUE,TRUE,TRUE
FALSE,a brief and spooky history of the word 'boo',TRUE,TRUE,FALSE,TRUE
FALSE,black friday 2015: the best deals around the web,FALSE,TRUE,FALSE,TRUE
TRUE,historical archives: popular hymns heard sung of late.,FALSE,FALSE,FALSE,TRUE
FALSE,"pyer moss puts on yet another powerful fashion show, this time tackling mental health and depression",FALSE,TRUE,FALSE,TRUE
TRUE,"white house: 'for russia, the real sanction is knowing that they let us down'",TRUE,TRUE,FALSE,TRUE
FALSE,gop operatives aren't so sure that trump even wants to win,TRUE,TRUE,TRUE,TRUE
FALSE,friday talking points -- meet brian schweitzer,FALSE,FALSE,FALSE,TRUE
TRUE,personal trainer has desk,FALSE,FALSE,FALSE,TRUE
FALSE,dustin lance black has great reply after being told two men shouldn't raise kids,TRUE,TRUE,TRUE,TRUE
FALSE,man charged after found with rosie o'donnell's daughter chelsea,TRUE,FALSE,FALSE,FALSE
TRUE,bank of america introduces new $50 underdraft fee,FALSE,FALSE,FALSE,TRUE
TRUE,new body negativity campaign promotes idea that ugliness comes in all shapes and sizes,TRUE,TRUE,FALSE,TRUE
FALSE,sunday roundup,FALSE,FALSE,FALSE,TRUE
FALSE,the key to chip and joanna gaines' marriage isn't really a secret,FALSE,TRUE,FALSE,TRUE
FALSE,police union chief: tamir rice family should use settlement funds on gun education for kids,FALSE,FALSE,FALSE,TRUE
FALSE,how can businesses build trust?,FALSE,FALSE,FALSE,TRUE
FALSE,florida county asks judge to clarify gay marriage ruling,FALSE,FALSE,FALSE,FALSE
TRUE,dog not sure it ready to tackle whatever happened to man at work today,TRUE,TRUE,TRUE,TRUE
TRUE,prince harry shows guest to air mattress in corner of windsor castle,TRUE,FALSE,FALSE,TRUE
TRUE,american citizens split on doj memo authorizing government to kill them,TRUE,TRUE,FALSE,TRUE
FALSE,look: we asked you to show us what you're thankful for... and the responses are beautiful,FALSE,TRUE,FALSE,TRUE
TRUE,antidepressant can't believe it's expected to fix this mess all on its own,TRUE,TRUE,TRUE,TRUE
FALSE,'spy' director paul feig thinks it's 'ridiculous' women don't get the same opportunities he does,TRUE,TRUE,FALSE,TRUE
TRUE,man struggling to pierce orange peel with fingernail under impression he could kill if he had to,TRUE,FALSE,FALSE,TRUE
FALSE,7 books every middle-aged person should read this summer,FALSE,TRUE,FALSE,TRUE
FALSE,how apps can cause us to take fewer risks in the game of life,FALSE,TRUE,FALSE,TRUE
FALSE,18 things that whisk us back to the summers of our youth,TRUE,TRUE,FALSE,TRUE
TRUE,vatican quickly performs damage control on pope's tolerant remarks,TRUE,TRUE,FALSE,TRUE
FALSE,evidence linking alleged florida shooter to white supremacist group is really thin,TRUE,FALSE,FALSE,FALSE
TRUE,crumpled-up potato chip bag spotted in bathroom trash can,FALSE,FALSE,FALSE,TRUE
FALSE,"stormy daniels, flouting nda, details trump affair to '60 minutes'",TRUE,TRUE,FALSE,TRUE
TRUE,"tearful anthropologists discover dead ancestor of humans 100,000 years too late",TRUE,FALSE,FALSE,TRUE
FALSE,this poet doesn't care if you're tired of hearing about race,TRUE,TRUE,FALSE,TRUE
TRUE,bill cosby feeling better now,TRUE,TRUE,FALSE,TRUE
FALSE,magical rainbow ring caught on camera from drone,FALSE,TRUE,FALSE,TRUE
FALSE,"my grandmother taught me to love mississippi, but our state flag represents hate",TRUE,TRUE,FALSE,TRUE
FALSE,why it's ridiculous to report on every poll coming out of new hampshire,TRUE,FALSE,TRUE,TRUE
FALSE,some truly bizarre anti-gay arguments before the supreme court,TRUE,TRUE,FALSE,TRUE
TRUE,playground treated to hot pug-on-pug action,TRUE,TRUE,FALSE,TRUE
FALSE,affordable living in great amazon rainforest location,FALSE,FALSE,FALSE,TRUE
FALSE,federal judge tosses 'clock kid' ahmed mohamed's discrimination lawsuit,FALSE,FALSE,FALSE,FALSE
TRUE,police continue search for missing gunman,FALSE,FALSE,FALSE,TRUE
FALSE,"another poll: the continuing, debilitating impact of workplace stress",FALSE,TRUE,FALSE,TRUE
TRUE,report: 250 million americans still need guests on their podcasts this week,TRUE,TRUE,TRUE,TRUE
FALSE,"israel tells african migrants, asylum-seekers to leave or go to jail",TRUE,TRUE,FALSE,TRUE
TRUE,everyone in friend group drinking solely so they can tolerate each other,TRUE,FALSE,TRUE,TRUE
TRUE,"j.f.k. high cougars to go, fight, win",TRUE,TRUE,FALSE,TRUE
TRUE,"'you did the best you could,' says iron man action figure voiced by despondent toys 'r' us ceo packing up office",TRUE,FALSE,TRUE,TRUE
TRUE,siblings patiently waiting for day they'll be close to each other,FALSE,FALSE,FALSE,TRUE
FALSE,the harvey weinstein scandal should be a message to all men,FALSE,TRUE,FALSE,TRUE
TRUE,god excited about first trip to japan,TRUE,TRUE,FALSE,TRUE
TRUE,man basks in triumphant glory after purchases line up to exact value of gift card,TRUE,TRUE,FALSE,TRUE
TRUE,cashier learning valuable but illegal job skills,TRUE,TRUE,FALSE,TRUE
TRUE,retiree gearing up for errands with lady friend,FALSE,FALSE,FALSE,TRUE
TRUE,"man's bloodstream enjoys hour-long intermission between coffee, alcohol blitzes",TRUE,TRUE,FALSE,TRUE
TRUE,chris christie emits loud sob as paul ryan asks crowd whether they worse off now than they were 4 years ago,TRUE,FALSE,TRUE,TRUE
FALSE,france-bound airliner grounded at amsterdam over threatening tweet,TRUE,FALSE,FALSE,TRUE
FALSE,u.s. pushes security council for new north korea sanctions,FALSE,FALSE,FALSE,FALSE
FALSE,"ben carson leading in iowa, new surveys find",FALSE,TRUE,FALSE,TRUE
TRUE,morbidly obese man recommends you read the hobbit,TRUE,FALSE,TRUE,TRUE
FALSE,"edison electric institute's anti-solar, pr spending revealed",FALSE,FALSE,FALSE,TRUE
TRUE,nation admits there could be a little less porn,TRUE,TRUE,FALSE,TRUE
FALSE,do we sleep better on the solstice?,FALSE,TRUE,FALSE,TRUE
FALSE,"israel: soldier thought captured is dead, more fighting imminent",TRUE,TRUE,FALSE,TRUE
TRUE,sheryl crow's freshness date expires,TRUE,FALSE,FALSE,TRUE
FALSE,why an 83-year-old woman walked into a police station looking for a hug,TRUE,TRUE,FALSE,TRUE
TRUE,parents of 6-year-old sorely regretting purchase of knock-knock-joke book,TRUE,TRUE,TRUE,TRUE
FALSE,how to dress like an nfl superfan and still look good,TRUE,TRUE,FALSE,TRUE
TRUE,new evidence suggests early humans first used fire to impress friends,TRUE,TRUE,FALSE,TRUE
TRUE,grocery-store freezer's white castle section a wreck,TRUE,TRUE,FALSE,TRUE
FALSE,"the u.s., cuba, and strategic foreign policy",FALSE,FALSE,FALSE,TRUE
TRUE,pope francis wears miter with faceshield to comply with new vatican safety measures,TRUE,TRUE,FALSE,TRUE
TRUE,cancer topples chavez in bloodless coup,TRUE,TRUE,FALSE,TRUE
TRUE,exhibitionist zoo elephants waiting for crowd to gather before screwing,TRUE,FALSE,FALSE,TRUE
FALSE,"suspect in stockholm truck attack confesses to terrorist crime, lawyer says",FALSE,TRUE,FALSE,TRUE
FALSE,why we march,FALSE,FALSE,FALSE,TRUE
FALSE,most americans think donald trump shouldn't have to sell his companies to be president,TRUE,TRUE,FALSE,TRUE
TRUE,website's built-in search engine just pathetic,TRUE,FALSE,TRUE,TRUE
FALSE,trump associates face growing concern and frustration over donald jr. crisis,TRUE,FALSE,FALSE,TRUE
TRUE,candidate to accuse opponent of racism just to see what happens,TRUE,TRUE,TRUE,TRUE
FALSE,a new massachusetts 'sustainable energy' coalition is really a front for gas interests,TRUE,TRUE,TRUE,TRUE
TRUE,area mofo announces plans to chill,TRUE,TRUE,TRUE,TRUE
FALSE,russell simmons leads 'i am a muslim too' rally in new york,TRUE,TRUE,FALSE,TRUE
FALSE,"this weekend, go to the movies",FALSE,TRUE,FALSE,TRUE
FALSE,"'i used food to make myself feel better, but i felt worse when i ate'",TRUE,FALSE,FALSE,TRUE
TRUE,gunman opens fire in own mcdonald's,TRUE,TRUE,FALSE,TRUE
FALSE,"huffpollster: hillary clinton leads nationally, struggles in some battleground states",FALSE,FALSE,FALSE,TRUE
FALSE,challenging the warsaw pact from within,TRUE,FALSE,FALSE,TRUE
TRUE,"45-year-old man self-conscious, embarrassed by new, unexpected changes his body going through",TRUE,FALSE,FALSE,TRUE
FALSE,bungling bicycle-riding robbery suspect is foiled by wet weather,TRUE,FALSE,FALSE,FALSE
FALSE,ask a queer chick: my mom says i'm claiming to be trans for 'attention',TRUE,TRUE,TRUE,TRUE
FALSE,'bathroom bill' inspires north carolina rep to come out as bisexual,TRUE,TRUE,FALSE,TRUE
TRUE,woman feels guilty after switching brands,FALSE,FALSE,FALSE,FALSE
TRUE,vacationing detective just going to pretend like he didn't even see dead body in the woods,TRUE,TRUE,TRUE,TRUE
FALSE,"women in business q&a: stephanie teuwen president and co-founder, teuwen communications",FALSE,FALSE,FALSE,TRUE
TRUE,trio of cutups attempts to hide horse from landlord,TRUE,TRUE,FALSE,TRUE
TRUE,military recruiter doesn't have to dig too far into bag of tricks to land this one,TRUE,TRUE,TRUE,TRUE
FALSE,taylor hatala and larsen thompson 'run the world' with killer new dance routine,FALSE,TRUE,FALSE,TRUE
FALSE,jon snow has been battling white walkers while wearing an ikea rug,TRUE,TRUE,TRUE,TRUE
FALSE,u.s.-backed syrian militias take back raqqa from isis,FALSE,FALSE,FALSE,TRUE
FALSE,germany arrests three islamic state members connected to paris attacks,FALSE,FALSE,FALSE,TRUE
FALSE,pope francis thinks you spend too much time on facebook,TRUE,FALSE,FALSE,TRUE
FALSE,last-minute super bowl party dÃ©cor,FALSE,FALSE,FALSE,TRUE
FALSE,when being beautiful might count against you,TRUE,FALSE,FALSE,TRUE
FALSE,the world's most dangerous path is reopening to hikers,TRUE,TRUE,FALSE,TRUE
FALSE,man who faced 20 years for marijuana possession freed after legal battle,TRUE,FALSE,FALSE,TRUE
TRUE,'entertainment weekly' critic lets director redo 'sorority row' for better grade,TRUE,TRUE,FALSE,TRUE
TRUE,report: we could probably just have computer pick president,TRUE,FALSE,TRUE,TRUE
TRUE,"grandma still swallowing okay, grandpa reports",FALSE,FALSE,FALSE,FALSE
TRUE,mother provides adult son with list of questions to ask doctor,FALSE,FALSE,FALSE,TRUE
FALSE,defiant londoners sit in the street for ramadan evening meal after high-rise fire,TRUE,FALSE,FALSE,TRUE
TRUE,grumblethor the mischievous pleased with mayhem his magical antics have wrought upon white houseâfbi relations,TRUE,FALSE,TRUE,TRUE
FALSE,gay marriage finds scant mention among republicans at values voter summit,TRUE,FALSE,FALSE,FALSE
FALSE,ed sheeran now has a massive lion tattoo on his chest (update),FALSE,TRUE,FALSE,TRUE
FALSE,nuns and advocates protest planned pipeline by erecting a chapel in its path,FALSE,FALSE,FALSE,FALSE
TRUE,area man loses all control of face while thinking,TRUE,TRUE,TRUE,TRUE
TRUE,nation to try channeling outrage over gun control into issue that can actually be addressed,TRUE,TRUE,TRUE,TRUE
FALSE,5-year-old with cancer becomes 'belle of the ball' at magical birthday,TRUE,TRUE,FALSE,TRUE
TRUE,insatiable water droplet barrels down windowpane consuming everything in its path,TRUE,TRUE,FALSE,TRUE
FALSE,dangerous and delusional,TRUE,FALSE,FALSE,TRUE
FALSE,crazy cheap deal: fly to 10 countries in 30 days for just $160,TRUE,TRUE,FALSE,TRUE
FALSE,#talktome: my mom and i discuss life's biggest challenges and happiest moments,FALSE,TRUE,FALSE,TRUE
TRUE,department of education hires art teacher to spread evenly across all u.s. public schools,TRUE,FALSE,FALSE,TRUE
FALSE,hillary clinton's barking dog impression is totally paw-some,TRUE,TRUE,FALSE,TRUE
FALSE,terrifying tornado gives couple a proposal story they'll never forget,TRUE,TRUE,FALSE,TRUE
TRUE,evangelical haggard claims he was molested by republican congressman,TRUE,TRUE,FALSE,TRUE
TRUE,grimacing congressman quickly drafts legislation for charley-horse research,TRUE,TRUE,FALSE,TRUE
TRUE,mitt romney announces he's running for his life,TRUE,TRUE,TRUE,TRUE
TRUE,career-driven man beginning to worry entire identity no longer tied to job,TRUE,TRUE,FALSE,TRUE
TRUE,pope francis clarifies that god just one of many immortal beings who speak to him every day,TRUE,FALSE,FALSE,TRUE
TRUE,"'holy shit, the government owes me 50 million dollars,' reports man incorrectly filling out his taxes",TRUE,TRUE,TRUE,TRUE
FALSE,parents are loving this touching letter written from a newborn's perspective,FALSE,TRUE,FALSE,TRUE
FALSE,grindr now offers reminders for users to get regular hiv tests,TRUE,TRUE,FALSE,TRUE
TRUE,"trembling, pallid rnc attendees undergo second day of firearm withdrawal",TRUE,FALSE,FALSE,TRUE
FALSE,"conan o'brien receives rough reception in haiti, because of donald trump",TRUE,FALSE,FALSE,TRUE
TRUE,recording academy reminds aging musicians to die before december 15 to be included in 2017 grammy tributes,TRUE,TRUE,TRUE,TRUE
TRUE,man always gets little rush out of telling people john lennon beat wife,TRUE,FALSE,TRUE,TRUE
FALSE,"trump reportedly called germans 'very bad,' vowed to stop german car sales in the u.s.",TRUE,TRUE,FALSE,TRUE
FALSE,late night hosts gave donald trump the best gags for his 71st birthday,TRUE,TRUE,FALSE,TRUE
TRUE,news report on wartime atrocity even more powerful for its brevity,TRUE,FALSE,FALSE,TRUE
FALSE,"scott walker's terrible, no good, very bad week",TRUE,FALSE,TRUE,TRUE
FALSE,"making your post-breakup masterpiece, one location permit at a time",TRUE,TRUE,FALSE,TRUE
TRUE,cheney orders motorcade to gun it over half-open drawbridge,TRUE,TRUE,FALSE,TRUE
TRUE,ben carson slowly floats away from earth,TRUE,FALSE,FALSE,TRUE
FALSE,fierce 'frozen'-themed t-ball team photo goes viral,FALSE,TRUE,FALSE,TRUE
TRUE,every bill reminds congressman of ex-wife,TRUE,FALSE,FALSE,TRUE
TRUE,report: music industry made $18 in 2009,TRUE,FALSE,TRUE,TRUE
TRUE,trump boys ransack mueller's office to steal answer key to questions for their dad,TRUE,TRUE,TRUE,TRUE
FALSE,"jessica biel says son silas definitely takes after his dad, justin timberlake",FALSE,TRUE,FALSE,TRUE
FALSE,supreme court to hear challenge to public sector unions,FALSE,FALSE,FALSE,FALSE
TRUE,man's body running out of ideas to convince him he full,TRUE,FALSE,TRUE,TRUE
TRUE,investigation exposes ebay user for selling fake pulitzer medals,TRUE,TRUE,FALSE,TRUE
FALSE,how to live the good life in this mexican retirement paradise,FALSE,TRUE,FALSE,TRUE
TRUE,samsung smart tv owner learning about majority of features from leaked cia documents,TRUE,TRUE,FALSE,TRUE
TRUE,grown man refers to map at beginning of novel to find out where ruined castle of arnoth is located,TRUE,FALSE,FALSE,TRUE
TRUE,trump: 'it's my honor to deliver the first-ever state of the union',FALSE,FALSE,FALSE,TRUE
FALSE,world prematurity day 2014: taking action for newborns born too soon,FALSE,TRUE,FALSE,TRUE
TRUE,new epa study finds 98% of u.s. mop water fucking nasty as hell,TRUE,TRUE,FALSE,TRUE
TRUE,"career spider not sure she's ready for 3,000 children at this point",TRUE,FALSE,FALSE,FALSE
FALSE,"notre dame terror suspects planned attack on paris train station, france says",FALSE,TRUE,FALSE,TRUE
TRUE,"city to issue deep, meaningful municipal bonds",TRUE,FALSE,FALSE,FALSE
FALSE,dad claims kingdom so 7-year-old can be real princess,TRUE,TRUE,FALSE,TRUE
TRUE,stolen tour bus leads police on chase of historic downtown philadelphia,TRUE,TRUE,FALSE,TRUE
FALSE,politicians bash donald trump over use of 'pocahontas' slur at navajo event,TRUE,FALSE,FALSE,TRUE
FALSE,drink me now: go green with pistachios,TRUE,TRUE,FALSE,TRUE
TRUE,nation just goes ahead and decides 'freedom prevails over hate' is lesson of 9/11,TRUE,TRUE,FALSE,TRUE
FALSE,"donald trump: if the economy is gonna explode, let it happen quickly",TRUE,FALSE,TRUE,TRUE
TRUE,homesick trump stays up all night on phone with automated mar-a-lago reservations line,TRUE,FALSE,TRUE,TRUE
TRUE,naturist retreat ends in boner,TRUE,TRUE,FALSE,TRUE
FALSE,this enchanting 'beauty and the beast' proposal is pure fairy tale magic,FALSE,TRUE,FALSE,TRUE
FALSE,"tina frost, las vegas shooting victim, wakes from coma",FALSE,TRUE,FALSE,TRUE
TRUE,star trek introduces alien character with totally different forehead wrinkles,TRUE,TRUE,FALSE,TRUE
FALSE,"tilda swinton isn't in this clip from 'a bigger splash,' but watch it anyway",TRUE,TRUE,FALSE,TRUE
FALSE,how to get a bikini body without buying a bikini body plan,TRUE,FALSE,TRUE,TRUE
TRUE,study: majority of new marine life species now discovered while cleaning oil spills,TRUE,TRUE,FALSE,TRUE
TRUE,study: boyfriends who aren't speaking are thinking about ending relationship 90% of time,TRUE,TRUE,FALSE,TRUE
FALSE,where does chicago go after more than 750 homicides?,FALSE,FALSE,FALSE,TRUE
TRUE,family receives 38-piece astrazeneca assorted pill sampler,TRUE,FALSE,FALSE,TRUE
FALSE,testing the teacher,TRUE,TRUE,FALSE,TRUE
FALSE,anatomy of an 'uncoupling',TRUE,TRUE,FALSE,TRUE
FALSE,fox news meteorologist slams woman who said her legs are 'too fat',TRUE,FALSE,FALSE,TRUE
TRUE,blood-soaked mayor bloomberg announces homelessness no longer a problem in new york city,TRUE,TRUE,TRUE,TRUE
TRUE,westminster dog show finalists form elite iditarod team,TRUE,TRUE,FALSE,TRUE
TRUE,deceased souls backed up at river styx ferry crossing during underworld transit strike,TRUE,FALSE,FALSE,TRUE
FALSE,every tomboy's guide to being a modern lady,TRUE,TRUE,FALSE,TRUE
TRUE,hanes unveils w-neck t-shirt,FALSE,FALSE,FALSE,TRUE
FALSE,nicolas sarkozy promises nationwide ban of burkinis if elected,TRUE,TRUE,FALSE,TRUE
FALSE,comic liz miele's animated series 'damaged' celebrates first season,FALSE,TRUE,FALSE,TRUE
FALSE,3 simple steps to teaching your child the art of persistence,FALSE,TRUE,FALSE,TRUE
FALSE,thursday's morning email: justice department takes aim at lgbtq rights,FALSE,FALSE,FALSE,TRUE
FALSE,the best men's sunglasses looks for summer,FALSE,TRUE,FALSE,TRUE
FALSE,is a college degree really the best investment?,FALSE,FALSE,FALSE,TRUE
TRUE,seasonal depression to take over for chronic depression for a few months,TRUE,FALSE,FALSE,TRUE
FALSE,6 older celebs who stole the show at the golden globes,TRUE,TRUE,FALSE,TRUE
FALSE,"thank you, america",FALSE,FALSE,FALSE,TRUE
TRUE,man wearing sunglasses upside down on back of head still recovering from paul walker's death,TRUE,FALSE,TRUE,TRUE
FALSE,rand paul eats up hoax that john mccain met with isis,TRUE,TRUE,TRUE,TRUE
